name,price,engineSize,year,mileage,fuelType,priceToEngineSizeRatio,link
Peugeot 308 T8,45900,2000,2016,152000,Diesel,22950,otomoto.pl/oferta/peugeot-308-2-0ehdi-150km-allure-full-opc-perfekcyjny-ID6BKXBF.html
Volkswagen Tiguan I,45900,2000,2012,112000,Benzyna,22950,otomoto.pl/oferta/volkswagen-tiguan-2-0-benzyna-211-km-automat-zadbany-ID6BPjW4.html
Volvo V40 II,45900,2000,2014,190000,Diesel,22950,otomoto.pl/oferta/volvo-v40-190km-d4-asystent-pasa-ruchu-rozpoznawanie-znakow-stan-wzorowy-ID6BOFnl.html
Citroën C-Elysée,27500,1199,2013,39681,Benzyna,22936,otomoto.pl/oferta/citroen-c-elyse-1-2-vti-salon-polska-serwis-aso-klima-ID6BOr6G.html
Renault Clio IV,33500,1461,2016,67791,Diesel,22930,otomoto.pl/oferta/renault-clio-1-5dci-90km-energy-life-1wlasciciel-salon-pl-aso-fv23-ID6BPcWq.html
Toyota Venza,61900,2700,2009,71300,Benzyna,22926,otomoto.pl/oferta/toyota-venza-okazja-super-stan-awd-2-7-ben-aut-zar-male-spa-b-maly-przeb-ID6BPhri.html
Citroën C3 Picasso,32000,1397,2013,59200,Benzyna,22906,otomoto.pl/oferta/citroen-c3-picasso-citroen-c3-picasso-2013-r-okazja-super-stan-zadbany-salon-polska-ID6BPcpR.html
Volkswagen up!,22900,1000,2014,86000,Benzyna,22900,otomoto.pl/oferta/volkswagen-up-take-up-2014r-dealer-krajowy-fv23-i-wl-ochrona-kosztow-napraw-ID6BKWhz.html
Ford S-Max I,45777,2000,2013,214200,Diesel,22889,otomoto.pl/oferta/ford-s-max-super-wersja-tytanium-s-ID6BIq6S.html
Ford Mondeo Mk4,36500,1596,2011,98475,Benzyna,22870,otomoto.pl/oferta/ford-mondeo-1-6-ecoboost-salon-polska-serwis-aso-klimatronic-ID6BMrP3.html
Volkswagen Tiguan I,45000,1968,2011,195560,Diesel,22866,otomoto.pl/oferta/volkswagen-tiguan-ID6BP31A.html
Mercedes-Benz Citan,33400,1461,2012,49000,Diesel,22861,otomoto.pl/oferta/mercedes-benz-citan-zadbany-klima-elektryka-niski-przebieg-serwisowany-gwarancja-top-ID6B9G9J.html
Nissan X-Trail III,80000,3500,2017,41391,Benzyna,22857,otomoto.pl/oferta/nissan-x-trail-rogue-2-5-awd-automat-led-ID6BPbFF.html
Kia Ceed II,31900,1396,2016,160000,Diesel,22851,otomoto.pl/oferta/kia-ceed-auto-z-polskiego-salonu-od-pierwszego-wlasciciela-serwisowany-fv23-ID6BPcH5.html
Volkswagen Golf VII,36500,1600,2013,164200,Diesel,22813,otomoto.pl/oferta/volkswagen-golf-bardzo-ladny-tdi-model-2014-mozliwa-zamiana-ID6BOp9R.html
Renault Megane III,36500,1600,2014,62000,Benzyna+LPG,22813,otomoto.pl/oferta/renault-megane-lpg-fabryczny-lift-limited-super-stan-ID6BPcOz.html
Nissan Juke,36500,1600,2011,130000,Benzyna,22813,otomoto.pl/oferta/nissan-juke-piekny-i-zadbany-bardzo-bogata-wersja-wyposazenia-navi-kamera-ID6BNsmT.html
Kia Venga,31900,1400,2012,34000,Benzyna,22786,otomoto.pl/oferta/kia-venga-1-4benz-90km-clima-jak-nowa-stan-idealny-ID6BCUlp.html
Hyundai ix35,45500,1998,2010,135399,Benzyna+LPG,22773,otomoto.pl/oferta/hyundai-ix35-2-0-cvvt-salon-polska-gaz-automat-klimatronic-ID6BPcU3.html
Toyota Land Cruiser IV,68300,3000,2009,230000,Diesel,22767,otomoto.pl/oferta/toyota-land-cruiser-stan-bardzo-dobry-serwisowany-faktura-vat-ID6BPk8M.html
Citroën C4 Grand Picasso II,35500,1560,2014,160000,Diesel,22756,otomoto.pl/oferta/citroen-c4-grand-picasso-wersja-bussines-1-6-e-hdi-oplacony-bezwypadkowy-ID6BPjQ0.html
Ford Mondeo Mk5,45500,2000,2013,92000,Benzyna,22750,otomoto.pl/oferta/ford-mondeo-ford-mondeo-fusion-2-0-ecoboost-243km-st-line-automat-zarejestrowany-ID6BPbN6.html
Mitsubishi Pajero IV,79500,3500,2013,60630,Benzyna,22714,otomoto.pl/oferta/mitsubishi-pajero-atrakcyjne-mitsibishi-pajero-w-super-stanie-sprzedaje-mloda-kobieta-ID6B3sUa.html
Opel Combo D,29500,1300,2015,155968,Diesel,22692,otomoto.pl/oferta/opel-combo-van-1-3-cdti-l1h1-furgon-3dr-wd9492f-ID6BCNzU.html
Opel Astra J,30900,1362,2013,130000,Benzyna,22687,otomoto.pl/oferta/opel-astra-opel-astra-j-lift-1-4-turbo-140-km-active-gwarancja-ID6BPk0A.html
Mercedes-Benz GLK GLK,49900,2200,2009,201864,Diesel,22682,otomoto.pl/oferta/mercedes-benz-glk-mercedes-glk-salon-polska-i-wlasciciel-serwisowany-w-aso-ID6BCWcL.html
Ford Focus Mk3,36200,1596,2012,53277,Benzyna,22682,otomoto.pl/oferta/ford-focus-1-6-i-salon-polska-serwis-aso-klima-ID6BOxdx.html
Seat Leon II,45000,1984,2011,89863,Benzyna,22681,otomoto.pl/oferta/seat-leon-2-0-tsi-cupra-salon-polska-serwis-aso-skora-navi-xenon-ID6BMrHG.html
Volvo XC 60 I,45000,1984,2011,312000,Diesel,22681,otomoto.pl/oferta/volvo-xc-60-d3summumxenonskoranaviserwis-w-aso-volvogwarancja-vip-ID6BOEf2.html
Nissan Juke,33900,1495,2012,104000,Diesel,22676,otomoto.pl/oferta/nissan-juke-warto-bardzo-ladny-nawigacja-ID6BIr4I.html
Hyundai i40,38536,1700,2014,122000,Diesel,22668,otomoto.pl/oferta/hyundai-i40-salon-polska-ID6z13pB.html
Volkswagen CC,44500,1968,2012,219000,Diesel,22612,otomoto.pl/oferta/volkswagen-cc-dsg-lopatki-f1-bluemotion-ID6zRPu2.html
Ford Mondeo Mk5,56500,2500,2016,43320,Benzyna,22600,otomoto.pl/oferta/ford-mondeo-ford-mondeo-mk5-fusion-2-5-benzyna-navi-pl-zarejestrowany-ID6BI1La.html
Opel Astra J,36000,1598,2015,86000,Benzyna,22528,otomoto.pl/oferta/opel-astra-salon-polska-i-wlasciciel-ID6BPjML.html
Honda Accord VIII,45000,1998,2012,150388,Benzyna,22523,otomoto.pl/oferta/honda-accord-2-0-salon-polska-serwis-aso-xenon-bi-xenon-klimatronic-ID6BOOq4.html
Renault Clio IV,32900,1461,2016,79186,Diesel,22519,otomoto.pl/oferta/renault-clio-1-5dci-90km-energy-life-1wlasciciel-salon-pl-aso-fv23-ID6BPeFA.html
Renault Clio IV,32900,1461,2016,88198,Diesel,22519,otomoto.pl/oferta/renault-clio-renault-clio-clio-1-5-dci-alize-ID6BOAce.html
Peugeot 208,27000,1199,2012,83644,Benzyna,22519,otomoto.pl/oferta/peugeot-208-1-2-puretech-salon-polska-serwis-aso-klimatronic-ID6BOJgl.html
Renault Grand Scenic III,32900,1461,2012,119500,Diesel,22519,otomoto.pl/oferta/renault-grand-scenic-1-5-dci-tomtom-edition-110km-ID6BC4dH.html
Audi A3 8P,44300,1968,2011,144987,Diesel,22510,otomoto.pl/oferta/audi-a3-170km-cfgb-xenon-s-line-polskora-grzanie-parktronik-historia-serwisowa-ID6BLkrW.html
Mitsubishi Outlander II,45000,2000,2012,133000,Benzyna,22500,otomoto.pl/oferta/mitsubishi-outlander-mitsubishi-outlander-ii-salon-polska-benzyna-automat-ID6BOFTT.html
Volvo XC 70,54000,2400,2010,137000,Diesel,22500,otomoto.pl/oferta/volvo-xc-70-volvo-xc70-kinetic-2-4d-awd-swietny-stan-f-vat23-ID6BJhJG.html
Opel Insignia A,44000,1956,2013,123353,Diesel,22495,otomoto.pl/oferta/opel-insignia-2-0-cdti-1-wlasciciel-serwis-aso-navi-klimatronic-ID6BOz30.html
Škoda Fabia II,26900,1197,2014,74566,Benzyna,22473,otomoto.pl/oferta/skoda-fabia-1-2-tsi-86-km-fresh-pierwszy-wlasciciel-ID6BFYdC.html
Ford Ranger,71900,3200,2014,182000,Diesel,22469,otomoto.pl/oferta/ford-ranger-ford-ranger-limited-3-2-200-km-2014-polski-salon-ID6BO0kg.html
Škoda Fabia II,26900,1198,2013,69000,Benzyna,22454,otomoto.pl/oferta/skoda-fabia-ii-1-2-benz-2013-14r-salon-polska-100-bezwypadkowy-ID6BOrcK.html
Ford S-Max I,44900,2000,2014,189750,Diesel,22450,otomoto.pl/oferta/ford-s-max-2-0tdci-163km-aut-navi-7-miejsc-bezwypadkowy-ID6BCmo1.html
Citroën DS5,44900,2000,2012,172000,Diesel,22450,otomoto.pl/oferta/citroen-ds5-masaze-navi-led-kamera-cofania-160km-ID6BOD7i.html
Volkswagen Golf VII,44900,2000,2014,67000,Diesel,22450,otomoto.pl/oferta/volkswagen-golf-4-motion-ID6BPcKt.html
Kia Ceed II,35900,1600,2015,197000,Diesel,22438,otomoto.pl/oferta/kia-ceed-rok-2015-salon-pl-servis-aso-stan-bdb-led-bezwypadkowy-ID6BPjIm.html
Volkswagen Passat B7,35900,1600,2012,155000,Diesel,22438,otomoto.pl/oferta/volkswagen-passat-volkswagen-passat-2012r-1-6-tdi-comfortline-ID6BEPkn.html
Suzuki SX4 I,35900,1600,2010,66200,Benzyna,22438,otomoto.pl/oferta/suzuki-sx4-1-6-4x4-salon-polski-stan-fabryczny-ID6BOnHi.html
Peugeot 2008,35000,1560,2013,69403,Diesel,22436,otomoto.pl/oferta/peugeot-2008-1-6-e-hdi-access-navi-klima-tempomat-parktronic-ID6BOPYV.html
Peugeot 308 T8,34999,1560,2015,179000,Diesel,22435,otomoto.pl/oferta/peugeot-308-bezwypadkowy-navi-internet-chrom-6biegow-hak-kpl-opon-zima-lato-ID6BOreN.html
Volvo XC 60 I,53800,2400,2010,98000,Diesel,22417,otomoto.pl/oferta/volvo-xc-60-98-tys-przebiegu-salon-polska-4x4-2-4d5-205-skory-2-kpl-kol-ID6BPcbR.html
Renault Megane IV,26900,1200,2016,30000,Benzyna,22417,otomoto.pl/oferta/renault-megane-euro6-model-2017-navi-alu-niski-przebieg-okazja-ID6BPjSR.html
Renault Megane IV,26900,1200,2016,30000,Benzyna,22417,otomoto.pl/oferta/renault-megane-1-2benz-model-2017-euro6-navi-klima-alu-niski-przebieg-okazja-ID6BPjLg.html
Audi A6 C6,44499,1986,2011,258234,Diesel,22406,otomoto.pl/oferta/audi-a6-audi-a6-2-0-tdi-cr-143-km-s-line-2011-rok-ID6BOuUc.html
Peugeot 208,31300,1397,2012,13959,Benzyna,22405,otomoto.pl/oferta/peugeot-208-1-4-vti-active-salon-polska-1-wlasciciel-serwis-aso-ID6BME1b.html
Volkswagen Passat B7,35800,1598,2013,164000,Diesel,22403,otomoto.pl/oferta/volkswagen-passat-passat-variant-bluemotion-ID6BPjYu.html
Citroën C4 Grand Picasso II,34900,1560,2014,176000,Diesel,22372,otomoto.pl/oferta/citroen-c4-grand-picasso-c4-grand-picasso-2014-r-bardzo-ladny-ID6BPkaT.html
Peugeot Partner II,34900,1560,2015,139000,Diesel,22372,otomoto.pl/oferta/peugeot-partner-1-6hdi-100km-1-wl-salon-pl-fvat-23-gwarancja-ID6BcLgv.html
Volvo V40 II,43999,1967,2014,190000,Diesel,22369,otomoto.pl/oferta/volvo-v40-volvo-v40-d4-2-0-190km-summum-webasto-kamera-key-les-skora-ID6BPjlo.html
Renault Clio IV,32600,1461,2016,80734,Diesel,22313,otomoto.pl/oferta/renault-clio-1-5dci-90km-energy-life-1wlasciciel-salon-pl-aso-fv23-ID6BPcWu.html
Mazda 6 III,48779,2191,2013,116656,Diesel,22263,otomoto.pl/oferta/mazda-6-2-2-cd-salon-polska-serwis-aso-172-km-automat-vat-23-ID6BOyBD.html
Opel Astra J,31000,1398,2012,79620,Benzyna,22175,otomoto.pl/oferta/opel-astra-1-4-16v-1-wlasciciel-klima-tempomat-parktronic-ID6BOr75.html
Audi A6 C7,66500,3000,2011,197000,Diesel,22167,otomoto.pl/oferta/audi-a6-duza-navi-kamera-s-tronic-quatro-super-stan-pneumatyka-ID6BFJwU.html
BMW Seria 3 E90,66000,2979,2008,178000,Benzyna,22155,otomoto.pl/oferta/bmw-seria-3-bmw-335i-e92-coupe-m-pakiet-oryginal-ID6AKlMP.html
Škoda RAPID,31500,1422,2016,132698,Diesel,22152,otomoto.pl/oferta/skoda-rapid-1-4tdi-90km-active-max-1wlasciciel-salon-pl-serwis-aso-fv23-ID6BPcUV.html
Chevrolet Camaro,136900,6200,2015,18700,Benzyna,22081,otomoto.pl/oferta/chevrolet-camaro-6-2-v8-manual-ID6BEJ4C.html
Toyota Verso S,28700,1300,2012,135000,Benzyna,22077,otomoto.pl/oferta/toyota-verso-s-life-1-33-vvt-i-1o1km-kamera-alufelgi-serwis-z-niemiec-oryg-lakier-ID6BNR3n.html
Seat Ibiza IV,30900,1400,2016,76000,Diesel,22071,otomoto.pl/oferta/seat-ibiza-reference-salon-pl-1wl-fv23-gwarancja-fabryczna-ID6BFUgR.html
BMW X1 E84,44000,1995,2011,124500,Diesel,22055,otomoto.pl/oferta/bmw-x1-ID6BPcdf.html
Audi RS6,114500,5200,2008,261383,Benzyna,22019,otomoto.pl/oferta/audi-rs6-audi-rs6-c6-5-2-v10-tfsi-serwis-aso-szwajcaria-ID6BP96j.html
BMW Seria 1 F20,43900,1995,2012,142000,Diesel,22005,otomoto.pl/oferta/bmw-seria-1-bmw-120d-184-km-diesel-servisowany-pierwszy-wlasciciel-ID6BtRXo.html
Honda CR-V III,44000,2000,2010,173298,Benzyna,22000,otomoto.pl/oferta/honda-cr-v-173298km-2-0-b-pierwszy-wlasciciel-salon-polska-pelele-odl-vat-ID6BIQtC.html
BMW Seria 7 F01,65900,3000,2009,180000,Diesel,21967,otomoto.pl/oferta/bmw-seria-7-3-0-d-245-km-skory-navi-oferta-prywatna-ID6BsdIM.html
Opel Insignia A,43900,2000,2015,117000,Diesel,21950,otomoto.pl/oferta/opel-insignia-170km-salonpl-1wl-cosmo-pak-opc-keyless-navi-bose-aso-vat23-ID6BOmCo.html
BMW Seria 3 E90,43900,2000,2010,248000,Diesel,21950,otomoto.pl/oferta/bmw-seria-3-e92-coupe-2-0-184-km-oryginal-m-pakiet-biala-perla-mega-wyglad-ID6BPhlo.html
Volvo S80 II,43900,2000,2013,190911,Diesel,21950,otomoto.pl/oferta/volvo-s80-163km-2013r-automat-skora-ksiazka-serwisowa-aso-ID6BPjaz.html
Peugeot 508,43900,2000,2015,170000,Diesel,21950,otomoto.pl/oferta/peugeot-508-2-0hdi-blue-navi-bezwypadkowy-f-ra-vat23-ID6BMq6F.html
Renault Megane III,32900,1500,2014,84500,Diesel,21933,otomoto.pl/oferta/renault-megane-polski-salon-bezwypadkowy-climatronic-110km-stan-bdb-serwis-aso-ID6BPjGW.html
Opel Insignia A,42900,1956,2013,150000,Diesel,21933,otomoto.pl/oferta/opel-insignia-ID6BP9s9.html
Renault Clio IV,32900,1500,2016,83000,Diesel,21933,otomoto.pl/oferta/renault-clio-alize-energy-1-5dci-90km-salon-pl-fv23-1wl-gwarancja-ID6BOztv.html
Opel Corsa D,26900,1229,2014,120000,Benzyna+LPG,21888,otomoto.pl/oferta/opel-corsa-1-2-86km-lpg-enjoy-polski-salon-od-dealera-nexteam-ID6B6SiC.html
Opel Astra J,34958,1598,2016,54881,Benzyna,21876,otomoto.pl/oferta/opel-astra-1-6-i-salon-polska-1-wlasciciel-serwis-aso-vat-23-ID6BLq6D.html
Audi A7 C7,64900,2967,2010,214500,Diesel,21874,otomoto.pl/oferta/audi-a7-faktura-vat-salon-polska-moc-245km-3-0-tdi-ID6Br8Aq.html
Volvo XC 70,65600,3000,2011,137000,Benzyna+LPG,21867,otomoto.pl/oferta/volvo-xc-70-idealne-zadbane-serwisowane-volvo-xc70-z-udok-przebiegiem-4x4-ID6BICbM.html
Nissan Qashqai I,34900,1598,2011,188000,Benzyna,21840,otomoto.pl/oferta/nissan-qashqai-1-6-16v-klimatronik-elektryka-alu-17-oplacony-gwarancja-ID6BPjB9.html
Hyundai I30 II,34900,1599,2013,144772,Benzyna,21826,otomoto.pl/oferta/hyundai-i30-1-6-gdi-serwis-full-opcja-z-niemiec-panorama-nawi-kamera-piekna-ID6BPcd8.html
Volkswagen Golf VII,34900,1600,2014,119000,Diesel,21813,otomoto.pl/oferta/volkswagen-golf-trendline-1-6tdi-90km-cr-salon-pl-1wl-fv23-gwarancja-ID6BOwD5.html
Mercedes-Benz Klasa E W212,119900,5500,2011,26000,Benzyna,21800,otomoto.pl/oferta/mercedes-benz-klasa-e-fabryczny-stane550-v826-000-km1-lakierpakiet-amgjaponia-ID6BKhGO.html
Volkswagen Tiguan I,42900,1968,2010,188000,Diesel,21799,otomoto.pl/oferta/volkswagen-tiguan-ID6BOG68.html
Peugeot 308 T8,34000,1560,2013,74574,Diesel,21795,otomoto.pl/oferta/peugeot-308-1-6-hdi-salon-polska-1-wlasciciel-serwis-aso-klima-ID6BME2c.html
Fiat 500,27000,1242,2014,48112,Benzyna,21739,otomoto.pl/oferta/fiat-500-1-2-salon-polska-1-wlasciciel-serwis-aso-klima-ID6BOr5k.html
Škoda Fabia III,30900,1422,2015,175000,Diesel,21730,otomoto.pl/oferta/skoda-fabia-skoda-fabia-iii-1-4tdi-90km-hatchback-dsg-2015r-faktura-vat-ID6BKNmY.html
Mercedes-Benz ML W164,64900,2987,2008,177000,Diesel,21727,otomoto.pl/oferta/mercedes-benz-ml-v6-510nm-lift-jasne-skory-led-tv-kola-alu-ID6BP2SZ.html
Honda Jazz III,26000,1200,2009,100500,Benzyna,21667,otomoto.pl/oferta/honda-jazz-krajowa-honda-jazz-pierwszy-wlasciciel-duza-navi-dvd-kamera-alu-ID6BP92l.html
Škoda Superb II,38990,1800,2010,96100,Benzyna,21661,otomoto.pl/oferta/skoda-superb-sliczna-biala-1-8-tylko-96-tys-przeb-xenon-ID6BPjoQ.html
Suzuki Swift V,26900,1242,2011,98000,Benzyna,21659,otomoto.pl/oferta/suzuki-swift-suzuki-swift-1-2-benz-94km-serwis-klimatronic-alufelgi-pdc-keyfree-ID6BOt4g.html
Chevrolet Orlando,38900,1796,2013,113109,Benzyna+LPG,21659,otomoto.pl/oferta/chevrolet-orlando-lpg-klimatyzacja-7-miejsc-historia-serwisowa-aso-1-wlasciciel-ID6BucY4.html
Mercedes-Benz ML W164,64900,2999,2009,155000,Diesel,21641,otomoto.pl/oferta/mercedes-benz-ml-mercedes-ml-w164-350-cdi-1-wlascieciel-bialy-ID6BMHlU.html
Audi A7 C7,64900,3000,2013,105000,Benzyna,21633,otomoto.pl/oferta/audi-a7-s-line-310koni-serwis-aso-105tkm-ID6BOH3d.html
Volkswagen Tiguan I,42900,1984,2009,150000,Benzyna,21623,otomoto.pl/oferta/volkswagen-tiguan-volkswagen-tiguan-2-0tsi-4-motion-bi-xenon-skora-automat-sliczny-ID6BElqf.html
Hyundai Elantra III,38900,1800,2011,192000,Benzyna+LPG,21611,otomoto.pl/oferta/hyundai-elantra-1-8-auto-najbogatsza-wersja-gaz-komplet-zimowek-8-cali-stacja-kamera-ID6BOFy7.html
Volkswagen Touran II,42500,1968,2012,267000,Diesel,21596,otomoto.pl/oferta/volkswagen-touran-cross-2-0-tdi-140-km-7-miejsc-polski-salon-i-wlasciciel-ID6BNybX.html
Peugeot 208,25900,1200,2013,118200,Benzyna,21583,otomoto.pl/oferta/peugeot-208-1-2-benzyna-82-km-bogate-wyposazenie-brazowy-bezwypadkowy-serwisowany-ID6BLTcW.html
Volkswagen Golf VII,34500,1600,2015,100000,Diesel,21563,otomoto.pl/oferta/volkswagen-golf-1-6tdi-110km-2015-niemcy-przebieg-100tys-navi-pdc-grzane-fotele-serwis-ID6BJzrO.html
Volvo S60 II,34500,1600,2011,201000,Diesel,21563,otomoto.pl/oferta/volvo-s60-d2momentumaluserwis-w-asogwarancja-vip-service-ID6BOtrq.html
Renault Clio IV,31500,1461,2016,77417,Diesel,21561,otomoto.pl/oferta/renault-clio-1-5dci-90km-energy-life-1wlasciciel-salon-pl-aso-fv23-ID6BPcWi.html
BMW X3 E83,42900,1995,2008,213750,Diesel,21504,otomoto.pl/oferta/bmw-x3-xdrive-navi-panorama-bogate-wyposazenie-fv-23-ID6BBb3z.html
Hyundai ix35,42900,1998,2011,124000,Benzyna,21471,otomoto.pl/oferta/hyundai-ix35-hyundai-ix-35-2-0-benzyna-super-stan-ID6BPk3L.html
Ford Kuga I,42900,1998,2010,120570,Diesel,21471,otomoto.pl/oferta/ford-kuga-163km-naped-4x4-panorama-navi-skora-grzane-fotele-gwarancja-ID6BNReX.html
Nissan Micra K13,25700,1198,2015,71000,Benzyna,21452,otomoto.pl/oferta/nissan-micra-1-2-benzyna-80-km-ID6Bu5B9.html
Citroën C4 Grand Picasso II,42900,2000,2014,146869,Diesel,21450,otomoto.pl/oferta/citroen-c4-grand-picasso-2-0-hdi-150-km-business-automat-2014r-oferta-dealera-f-vat23-gwar-ID6BKWbz.html
Kia Sportage III,42900,2000,2011,195200,Diesel,21450,otomoto.pl/oferta/kia-sportage-x-ecutive-2-0-crdi-136km-led-skory-piekny-kolor-oplacony-gwarancja-ID6BMsYa.html
Seat Alhambra II,42900,2000,2011,229298,Diesel,21450,otomoto.pl/oferta/seat-alhambra-seat-alhambra-7-osob-2-0-common-rail-140-km-panorama-xenon-kamera-ID6BP9RS.html
Volkswagen Golf VI,42900,2000,2010,116000,Benzyna,21450,otomoto.pl/oferta/volkswagen-golf-gti-116tys-km-serwis-i-bezwypadkowy-skory-kamera-fulllll-idealny-ID6BPcu9.html
Audi A4 B8,42200,1968,2009,202000,Diesel,21443,otomoto.pl/oferta/audi-a4-ID6BJ1zN.html
Opel Astra J,30000,1400,2013,148000,Benzyna,21429,otomoto.pl/oferta/opel-astra-j-1-4-t-benzyna-lift-140km-szwajcaria-13r-kombi-klima-po-oplatach-ID6BPk0g.html
Audi A3 8P,29700,1390,2009,168887,Benzyna,21367,otomoto.pl/oferta/audi-a3-1-4-tsi-1-wlasciciel-navi-klimatronic-tempomat-ID6BPcZo.html
Opel Astra J,34145,1598,2015,72202,Benzyna,21367,otomoto.pl/oferta/opel-astra-1-6-16v-active-salon-polska-1-wlasciciel-serwis-aso-ID6BPcUG.html
Peugeot 308 T8,33332,1560,2015,63566,Diesel,21367,otomoto.pl/oferta/peugeot-308-1-6-hdi-salon-polska-serwis-aso-vat-23-klima-tempomat-ID6BNZ7J.html
Toyota Auris I,29900,1400,2011,99750,Diesel,21357,otomoto.pl/oferta/toyota-auris-toyota-auris-1-4d-lift-90-km-2011r-99-750-km-bezwypadkowy-idealny-ID6BOomQ.html
Ford Mondeo Mk4,42700,2000,2014,141323,Diesel,21350,otomoto.pl/oferta/ford-mondeo-2-0tdci-140-km-titanium-2014r-salon-pl-f-vat23-1wl-gwar-ID6BOlrP.html
Škoda Fabia II,25500,1197,2010,63712,Benzyna,21303,otomoto.pl/oferta/skoda-fabia-1-2-tsi-salon-polska-serwis-aso-xenon-klima-parktronic-ID6BOr7i.html
Audi TT 8J,42600,2000,2008,180000,Benzyna,21300,otomoto.pl/oferta/audi-tt-audi-tt-2-0-tfsi-211-km-biala-skora-czarne-felgi-17-polski-salon-ID6BOFJ6.html
Honda Accord VII,42500,1997,2008,183000,Benzyna,21282,otomoto.pl/oferta/honda-accord-2-0-vtec-automatyczna-klima-historia-serwisowa-ID6BOlbt.html
Volvo XC 70,42500,2000,2011,192000,Diesel,21250,otomoto.pl/oferta/volvo-xc-70-wspaniale-volvo-xc70-z-automatyczna-skrzynia-biegow-ID6BqaGa.html
Volkswagen Passat B7,42500,2000,2013,199800,Diesel,21250,otomoto.pl/oferta/volkswagen-passat-vw-passat-b7-variant-2-0-diesel-bluemotion-nawigacja-zarejestrowany-ID6BKIKS.html
Volvo XC 60 I,50900,2400,2015,140000,Diesel,21208,otomoto.pl/oferta/volvo-xc-60-summum-2-4-d4-salon-pl-awd-skora-navi-bixenon-ID6BPbFC.html
Opel Meriva II,28900,1364,2011,162300,Benzyna,21188,otomoto.pl/oferta/opel-meriva-panorama-dach-parktronik-alu-18-pelny-serwis-ID6BOCIF.html
Volkswagen Golf VII,33900,1600,2015,184355,Diesel,21188,otomoto.pl/oferta/volkswagen-golf-salon-pl-serwis-aso-ID6BPbX2.html
Ford Focus Mk3,33900,1600,2014,168000,Diesel,21188,otomoto.pl/oferta/ford-focus-focus-1-6-tdci-115-ps-bi-xenon-skora-asys-pasa-ruchu-martwe-pole-navi-ID6BPjvO.html
Volkswagen Caddy III,33800,1598,2014,186700,Diesel,21151,otomoto.pl/oferta/volkswagen-caddy-1-6-tdi-102-km-bagaznik-thule-ID6BjPTv.html
Mitsubishi ASX,38000,1798,2010,123250,Diesel,21135,otomoto.pl/oferta/mitsubishi-asx-asx-4x4-salon-polska-1-wlasciciel-serwisowany-bezwypadkowy-panorama-ID6BOwuL.html
Mitsubishi ASX,38000,1798,2011,131914,Diesel,21135,otomoto.pl/oferta/mitsubishi-asx-1-8-di-d-mivec-salon-polska-1-wlasciciel-klimatronic-ID6BMwIJ.html
Opel Astra J,28900,1368,2011,170000,Benzyna,21126,otomoto.pl/oferta/opel-astra-1-4-turbo-sport-140-km-super-stan-ID6BOFcz.html
BMW Seria 5 F10,42190,2000,2011,170000,Diesel,21095,otomoto.pl/oferta/bmw-seria-5-mpakiet-shadowline-komforty-hedaup-ID6BPbEK.html
Renault Clio IV,30800,1461,2015,61900,Diesel,21081,otomoto.pl/oferta/renault-clio-renault-clio-iv-1-5-dci-bussines-salon-pl-1-wl-f-vat-ID6BOqnD.html
Mazda CX-7,46000,2184,2010,145505,Diesel,21062,otomoto.pl/oferta/mazda-cx-7-2-2-mzr-cd-salon-polska-170-km-4x4-skora-navi-xenon-ID6BPcU2.html
Volkswagen up!,21056,1000,2014,98000,Benzyna,21056,otomoto.pl/oferta/volkswagen-up-f-vat-gwar-sal-pl-ID6Byjdr.html
Toyota Prius III,37900,1800,2010,235000,Hybryda,21056,otomoto.pl/oferta/toyota-prius-100-bezwypadkowy-idealny-navi-serwis-ID6BKVTw.html
BMW Seria 1 F20,41900,1995,2013,102941,Diesel,21003,otomoto.pl/oferta/bmw-seria-1-sport-line-maly-przebieg-stan-bardzo-dobry-oplacony-niemiec-ID6BFXHL.html
Audi A5 8T,42000,2000,2010,193000,Benzyna,21000,otomoto.pl/oferta/audi-a5-sportback-4-drzwi-2-0-tfsi-quattro-211km-10-11r-potwierdzony-przebieg-ID6BMpN6.html
Mazda 6 III,42000,2000,2016,39500,Benzyna,21000,otomoto.pl/oferta/mazda-6-super-promocja-do-konca-tygodnia-ID6BPecL.html
Ford Mondeo Mk4,41900,1997,2013,103000,Diesel,20981,otomoto.pl/oferta/ford-mondeo-2-0-tdci-maly-przebieg-salon-polski-lift-led-gold-x-serwisowany-ID6BM3ZH.html
Škoda RAPID,29800,1422,2016,127904,Diesel,20956,otomoto.pl/oferta/skoda-rapid-active-max-2016r-1-4-tdi-90km-salon-pl-fv23-gwarancja-bluetooth-ID6BLOah.html
Škoda Superb II,41900,2000,2012,219400,Diesel,20950,otomoto.pl/oferta/skoda-superb-tdi-dsg-4x4-ogloszenie-prywatne-ID6BKABC.html
Peugeot 3008 I,41900,2000,2014,170000,Diesel,20950,otomoto.pl/oferta/peugeot-3008-hybryda-4x4-ledy-head-ap-gwarancja-ID6BNGjy.html
Ford Kuga II,41900,2000,2012,200000,Diesel,20950,otomoto.pl/oferta/ford-kuga-2-0-tdci-champions-z-niemiec-serwis-aso-sony-quaskai-sportage-ix-35-x1-ID6Bukaa.html
Peugeot 308 T8,33500,1600,2015,91208,Diesel,20938,otomoto.pl/oferta/peugeot-308-wd1337k-serwisowany-do-konca-ID6BOEzz.html
